_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
142,SUMMARIZATION,0.012680456042289734,0.6236835662275553,0.636364022269845,3097,406,3503
143,SUMMARIZATION,0.012874135747551918,0.6911495327949524,0.7040236685425043,3001,452,3453
144,SUMMARIZATION,0.009184546768665314,0.2139831893146038,0.22316773608326912,2041,143,2184
145,SUMMARIZATION,0.012073591351509094,0.7266186885535717,0.7386922799050808,2720,477,3197
146,SUMMARIZATION,0.010479805991053581,0.7554740458726883,0.7659538518637419,2117,500,2617
147,SUMMARIZATION,0.00928342156112194,0.43268696404993534,0.4419703856110573,1948,288,2236
148,SUMMARIZATION,0.010374506935477257,0.6555449608713388,0.6659194678068161,2342,433,2775
149,SUMMARIZATION,0.010330813005566597,0.6193125862628222,0.6296433992683887,2168,410,2578
150,SUMMARIZATION,0.01434098370373249,0.769226310774684,0.7835672944784164,3413,500,3913
151,SUMMARIZATION,0.011212116107344627,0.40195602737367153,0.41316814348101616,2409,266,2675
152,SUMMARIZATION,0.01070517860352993,0.6108280401676893,0.6215332187712193,2260,404,2664
153,SUMMARIZATION,0.012844478711485863,0.5693561471998692,0.582200625911355,3056,372,3428
154,SUMMARIZATION,0.012979421764612198,0.6947487220168114,0.7077281437814236,2910,453,3363
155,SUMMARIZATION,0.012161344289779663,0.6765305902808905,0.6886919345706701,2677,443,3120
156,SUMMARIZATION,0.012916183099150658,0.5576054286211729,0.5705216117203236,3053,363,3416
157,SUMMARIZATION,0.008216120302677155,0.4417234770953655,0.4499395973980427,1373,297,1670
158,SUMMARIZATION,0.012915773317217827,0.6220802590250969,0.6349960323423147,3046,405,3451
159,SUMMARIZATION,0.012207215651869774,0.7646671831607819,0.7768743988126516,2775,500,3275
160,SUMMARIZATION,0.012916363775730133,0.7643879428505898,0.7773043066263199,2934,500,3434
161,SUMMARIZATION,0.008745808154344559,0.6242364384233952,0.6329822465777397,1721,417,2138
162,SUMMARIZATION,0.012738384306430817,0.6899862959980965,0.7027246803045273,3084,451,3535
164,SUMMARIZATION,0.011239180341362953,0.6732519790530205,0.6844911593943834,2488,444,2932
165,SUMMARIZATION,0.011232711374759674,0.3737926110625267,0.3850253224372864,2490,247,2737
166,SUMMARIZATION,0.013089347630739212,0.7644847240298986,0.7775740716606379,2917,500,3417
167,SUMMARIZATION,0.009599287062883377,0.5122531596571207,0.5218524467200041,1922,341,2263
168,SUMMARIZATION,0.012700699269771576,0.5484794899821281,0.5611801892518997,2908,359,3267
169,SUMMARIZATION,0.009062718600034714,0.755156796425581,0.7642195150256157,2091,500,2591
170,SUMMARIZATION,0.013011198490858078,0.7552179209887981,0.7682291194796562,2981,494,3475
171,SUMMARIZATION,0.013846555724740028,0.7554995995014906,0.7693461552262306,3265,492,3757
172,SUMMARIZATION,0.012746110558509827,0.7657100521028042,0.778456162661314,3099,500,3599
173,SUMMARIZATION,0.014568472281098366,0.7735090721398592,0.7880775444209576,3464,500,3964
174,SUMMARIZATION,0.012010300531983376,0.7295591719448566,0.74156947247684,2808,478,3286
