_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
80,SUMMARIZATION,0.0189666710793972,0.7216701488941908,0.740636819973588,2702,380,3082
81,SUMMARIZATION,0.019068676978349686,0.8292042035609484,0.8482728805392981,3157,435,3592
82,SUMMARIZATION,0.019459141418337822,0.599456612020731,0.6189157534390688,3208,315,3523
83,SUMMARIZATION,0.018889671191573143,0.9431450758129358,0.962034747004509,2376,500,2876
84,SUMMARIZATION,0.018824663013219833,0.9514387957751751,0.9702634587883949,3025,500,3525
85,SUMMARIZATION,0.020616983994841576,0.7963202781975269,0.8169372621923685,3513,416,3929
86,SUMMARIZATION,0.0189537163823843,0.5601894743740559,0.5791431907564402,3040,295,3335
88,SUMMARIZATION,0.018842974677681923,0.8735096491873264,0.8923526238650084,2430,463,2893
89,SUMMARIZATION,0.020988479256629944,0.7017841711640358,0.7227726504206657,1175,378,1553
90,SUMMARIZATION,0.018774470314383507,0.6691308934241533,0.6879053637385368,1306,360,1666
91,SUMMARIZATION,0.01909356378018856,0.9470509327948093,0.9661444965749979,2676,500,3176
92,SUMMARIZATION,0.01881488598883152,0.7057318482547998,0.7245467342436314,1439,379,1818
93,SUMMARIZATION,0.018916036933660507,0.6414580196142197,0.6603740565478802,1988,342,2330
94,SUMMARIZATION,0.019075118005275726,0.6754800528287888,0.6945551708340645,2041,360,2401
95,SUMMARIZATION,0.019244767725467682,0.9505249690264463,0.969769736751914,2925,500,3425
96,SUMMARIZATION,0.018977446481585503,0.9458830449730158,0.9648604914546013,2582,500,3082
97,SUMMARIZATION,0.01913837157189846,0.8028842210769653,0.8220225926488638,3019,422,3441
98,SUMMARIZATION,0.01898334175348282,0.8387251980602741,0.8577085398137569,2179,446,2625
99,SUMMARIZATION,0.019084688276052475,0.8296125270426273,0.8486972153186798,3092,436,3528
100,SUMMARIZATION,0.018956948071718216,0.7595731168985367,0.7785300649702549,2885,400,3285
101,SUMMARIZATION,0.02002827078104019,0.9558502528816462,0.9758785236626863,3372,500,3872
102,SUMMARIZATION,0.018837464973330498,0.7383508961647749,0.7571883611381054,1872,394,2266
103,SUMMARIZATION,0.018932867795228958,0.9506255853921175,0.9695584531873465,2908,500,3408
104,SUMMARIZATION,0.019017251208424568,0.620933884754777,0.6399511359632015,2987,327,3314
105,SUMMARIZATION,0.019141145050525665,0.718120513483882,0.7372616585344076,2674,380,3054
106,SUMMARIZATION,0.019147323444485664,0.9529817402362823,0.972129063680768,3002,500,3502
107,SUMMARIZATION,0.019108669832348824,0.6822045519948006,0.7013132218271494,3014,358,3372
108,SUMMARIZATION,0.018910083919763565,0.5421500373631716,0.5610601212829351,2418,288,2706
109,SUMMARIZATION,0.018890785053372383,0.9469266198575497,0.965817404910922,2682,500,3182
110,SUMMARIZATION,0.019088372588157654,0.9477437753230333,0.966832147911191,2691,500,3191
111,SUMMARIZATION,0.018935563042759895,0.5731474291533232,0.5920829921960831,2773,303,3076
112,SUMMARIZATION,0.01938655972480774,0.7431533634662628,0.7625399231910706,3227,390,3617
113,SUMMARIZATION,0.018929576501250267,0.9072341397404671,0.9261637162417173,2162,500,2662
114,SUMMARIZATION,0.019143523648381233,0.8781234249472618,0.897266948595643,2360,500,2860
115,SUMMARIZATION,0.019010959193110466,0.6152494847774506,0.634260443970561,2792,349,3141
116,SUMMARIZATION,0.02058630809187889,0.8921019267290831,0.912688234820962,3494,500,3994
117,SUMMARIZATION,0.0191460270434618,0.8899582028388977,0.9091042298823595,3119,500,3619
118,SUMMARIZATION,0.019183315336704254,0.8648208361119032,0.8840041514486074,2698,490,3188
119,SUMMARIZATION,0.019447539001703262,0.880057867616415,0.8995054066181183,3214,495,3709
120,SUMMARIZATION,0.01884518563747406,0.3959401175379753,0.41478530317544937,2365,227,2592
121,SUMMARIZATION,0.018652956932783127,0.49366411939263344,0.5123170763254166,2058,283,2341
122,SUMMARIZATION,0.01887381263077259,0.6937788557261229,0.7126526683568954,2459,395,2854
123,SUMMARIZATION,0.018983367830514908,0.8822502642869949,0.9012336321175098,2703,500,3203
124,SUMMARIZATION,0.018873604014515877,0.7374702878296375,0.7563438918441534,2810,418,3228
125,SUMMARIZATION,0.018794627860188484,0.5544483363628387,0.5732429642230272,2757,315,3072
126,SUMMARIZATION,0.018435362726449966,0.8853560332208872,0.9037913959473372,2940,500,3440
127,SUMMARIZATION,0.018620075657963753,0.5856483150273561,0.6042683906853199,2626,333,2959
128,SUMMARIZATION,0.0193959828466177,0.8894006535410881,0.9087966363877058,3246,500,3746
129,SUMMARIZATION,0.019048890098929405,0.6052940003573895,0.6243428904563189,2635,344,2979
130,SUMMARIZATION,0.019072722643613815,0.8796991538256407,0.8987718764692545,2492,500,2992
131,SUMMARIZATION,0.01932322420179844,0.8851229622960091,0.9044461864978075,2873,500,3373
132,SUMMARIZATION,0.019684910774230957,0.8920298684388399,0.9117147792130709,3281,500,3781
133,SUMMARIZATION,0.02019522711634636,0.8928211815655231,0.9130164086818695,3397,500,3897
134,SUMMARIZATION,0.018976982682943344,0.684103162959218,0.7030801456421614,3114,386,3500
135,SUMMARIZATION,0.01879078708589077,0.8700150903314352,0.888805877417326,1642,500,2142
137,SUMMARIZATION,0.018976779654622078,0.7517789322882891,0.7707557119429111,1746,432,2178
138,SUMMARIZATION,0.018738649785518646,0.5954543706029654,0.614193020388484,1716,343,2059
139,SUMMARIZATION,0.01910245046019554,0.7282036952674389,0.7473061457276344,1679,419,2098
140,SUMMARIZATION,0.019251834601163864,0.8877391051501036,0.9069909397512674,3109,500,3609
141,SUMMARIZATION,0.01897229254245758,0.8675085008144379,0.8864807933568954,1502,500,2002
142,SUMMARIZATION,0.01902530901134014,0.8878272417932749,0.906852550804615,3112,500,3612
143,SUMMARIZATION,0.01918143406510353,0.7883613407611847,0.8075427748262882,3062,445,3507
144,SUMMARIZATION,0.01950860396027565,0.8114202469587326,0.8309288509190083,2100,464,2564
145,SUMMARIZATION,0.019066613167524338,0.8836904969066381,0.9027571100741625,2798,500,3298
146,SUMMARIZATION,0.019687995314598083,0.8762791007757187,0.8959670960903168,2199,500,2699
147,SUMMARIZATION,0.018989546224474907,0.8742110263556242,0.8932005725800991,2050,500,2550
148,SUMMARIZATION,0.019050756469368935,0.8784340862184763,0.8974848426878452,2386,500,2886
149,SUMMARIZATION,0.018940012902021408,0.8765920214354992,0.8955320343375206,2228,500,2728
150,SUMMARIZATION,0.020499859005212784,0.30832989141345024,0.328829750418663,3468,174,3642
151,SUMMARIZATION,0.01898948848247528,0.8020053934305906,0.8209948819130659,2498,456,2954
152,SUMMARIZATION,0.018991537392139435,0.8773136865347624,0.8963052239269018,2237,500,2737
153,SUMMARIZATION,0.019033363088965416,0.3742989730089903,0.3933323360979557,3098,212,3310
154,SUMMARIZATION,0.018856151029467583,0.8861929923295975,0.9050491433590651,2972,500,3472
155,SUMMARIZATION,0.01920624077320099,0.6504287980496883,0.6696350388228893,2789,369,3158
156,SUMMARIZATION,0.018824581056833267,0.7699052691459656,0.7887298502027988,3126,433,3559
157,SUMMARIZATION,0.018896589055657387,0.6958574503660202,0.7147540394216776,1419,402,1821
158,SUMMARIZATION,0.01933191530406475,0.8226350545883179,0.8419669698923826,3111,464,3575
159,SUMMARIZATION,0.01906857267022133,0.6206423919647932,0.6397109646350145,2825,352,3177
160,SUMMARIZATION,0.019052039831876755,0.8865181040018797,0.9055701438337564,3042,500,3542
161,SUMMARIZATION,0.019019363448023796,0.8703848719596863,0.8894042354077101,1729,500,2229
162,SUMMARIZATION,0.018989037722349167,0.7225540652871132,0.7415431030094624,3104,406,3510
164,SUMMARIZATION,0.019064247608184814,0.465517932549119,0.4845821801573038,2546,265,2811
165,SUMMARIZATION,0.0190878976136446,0.7804473377764225,0.7995352353900671,2610,443,3053
166,SUMMARIZATION,0.01905171200633049,0.8823596984148026,0.901411410421133,3010,498,3508
167,SUMMARIZATION,0.0188563484698534,0.8738412875682116,0.892697636038065,1999,500,2499
